Lesson 6: Dimensionless heat transfer - problem 3 
5300.0000, 0.0000, 17.9162, 34.0466, 46.8066, 54.9727, 57.7809, 54.9727, 46.8066, 34.0466, 17.9162, 0.0000
5400.0000, 0.0000, 17.6497, 33.5434, 46.1204, 54.1720, 56.9414, 54.1720, 46.1204, 33.5434, 17.6497, 0.0000
5500.0000, 0.0000, 17.3875, 33.0481, 45.4443, 53.3826, 56.1136, 53.3826, 45.4443, 33.0481, 17.3875, 0.0000
5600.0000, 0.0000, 17.1297, 32.5606, 44.7783, 52.6044, 55.2972, 52.6044, 44.7783, 32.5606, 17.1297, 0.0000
5700.0000, 0.0000, 16.8761, 32.0808, 44.1223, 51.8373, 54.4923, 51.8373, 44.1223, 32.0808, 16.8761, 0.0000
5800.0000, 0.0000, 16.6266, 31.6084, 43.4759, 51.0812, 53.6987, 51.0812, 43.4759, 31.6084, 16.6266, 0.0000
5900.0000, 0.0000, 16.3810, 31.1433, 42.8392, 50.3359, 52.9164, 50.3359, 42.8392, 31.1433, 16.3810, 0.0000
6000.0000, 0.0000, 16.1393, 30.6853, 42.2118, 49.6012, 52.1451, 49.6012, 42.2118, 30.6853, 16.1393, 0.0000
6100.0000, 0.0000, 15.9013, 30.2343, 41.5937, 48.8772, 51.3848, 48.8772, 41.5937, 30.2343, 15.9013, 0.0000
6200.0000, 0.0000, 15.6671, 29.7901, 40.9848, 48.1635, 50.6353, 48.1635, 40.9848, 29.7901, 15.6671, 0.0000
6300.0000, 0.0000, 15.4365, 29.3527, 40.3848, 47.4602, 49.8966, 47.4602, 40.3848, 29.3527, 15.4365, 0.0000
6400.0000, 0.0000, 15.2094, 28.9219, 39.7937, 46.7670, 49.1685, 46.7670, 39.7937, 28.9219, 15.2094, 0.0000
6500.0000, 0.0000, 14.9858, 28.4975, 39.2112, 46.0839, 48.4508, 46.0839, 39.2112, 28.4975, 14.9858, 0.0000
6600.0000, 0.0000, 14.7657, 28.0796, 38.6374, 45.4106, 47.7434, 45.4106, 38.6374, 28.0796, 14.7657, 0.0000
6700.0000, 0.0000, 14.5488, 27.6678, 38.0719, 44.7472, 47.0463, 44.7472, 38.0719, 27.6678, 14.5488, 0.0000
6800.0000, 0.0000, 14.3352, 27.2623, 37.5148, 44.0933, 46.3592, 44.0933, 37.5148, 27.2623, 14.3352, 0.0000
6900.0000, 0.0000, 14.1249, 26.8627, 36.9659, 43.4489, 45.6820, 43.4489, 36.9659, 26.8627, 14.1249, 0.0000
7000.0000, 0.0000, 13.9177, 26.4691, 36.4250, 42.8139, 45.0147, 42.8139, 36.4250, 26.4691, 13.9177, 0.0000
7100.0000, 0.0000, 13.7136, 26.0814, 35.8921, 42.1882, 44.3570, 42.1882, 35.8921, 26.0814, 13.7136, 0.0000
7200.0000, 0.0000, 13.5125, 25.6994, 35.3670, 41.5715, 43.7089, 41.5715, 35.3670, 25.6994, 13.5125, 0.0000
7300.0000, 0.0000, 13.3145, 25.3230, 34.8496, 40.9638, 43.0702, 40.9638, 34.8496, 25.3230, 13.3145, 0.0000
7400.0000, 0.0000, 13.1194, 24.9522, 34.3397, 40.3650, 42.4407, 40.3650, 34.3397, 24.9522, 13.1194, 0.0000
7500.0000, 0.0000, 12.9272, 24.5869, 33.8374, 39.7749, 41.8204, 39.7749, 33.8374, 24.5869, 12.9272, 0.0000
7600.0000, 0.0000, 12.7378, 24.2269, 33.3424, 39.1934, 41.2091, 39.1934, 33.3424, 24.2269, 12.7378, 0.0000
7700.0000, 0.0000, 12.5513, 23.8723, 32.8547, 38.6203, 40.6068, 38.6203, 32.8547, 23.8723, 12.5513, 0.0000
